id,rumour,text,reply_to 
524929656190148609,ottawashooting,"@dmatthewmillar Stay safe, Matt.",Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO
500380753272635392,ferguson,@spants @Tom_sveb @rui_xu @flavius217 I see a lot of people making assumptions with limited facts. We haven't even seen an autopsy report.,@jlpauk @Tom_sveb @rui_xu @flavius217 You don't want to see what's happening? Fine. Keep being naive. Good day.
544349614393282561,sydneysiege,@AnonymTipster @RT_com he will up oz's military budget then become a huge consultant / board member to 'defense' companies when he retires.,@Perseus009 @RT_com Does seem terribly convenient to Abbott's gov't.
524991671218745344,ottawashooting,"@CBSNews Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism. Stop build terrorism &amp; #Isis's fame!",MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters. http://t.co/IHV4galEtC
580340609958858753,germanwings-crash,@NBCNews Praying for the families and friends of those involved in crash. I'm so sorry for your loss.,#Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/JCDZtv8We0 http://t.co/yE0hUNdiTr
524949161830260736,ottawashooting,@cnnbrk Numerous? More than three?,"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot. http://t.co/zNhxK6wBoy"
524967144367591425,ottawashooting,"@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin 
i am only saying that all three scenarios are plausible.",@Russell_Barth @dmatthewmillar @devo1400 @spaikin That's rather specious. We don't know t MH situation. Can't b determined from a distance.
552817983572017153,charliehebdo,@hassanbasmer @DaliaChai but it seems clear that you agree that the legitimate #Islamic response to the #CharlieHebdo satire was murder. 😶,@DaliaChai @Chusid2015 @cnnbrk pedophiles is accepted in Judaism.  Read torah.  Who gave these fools right to make fun of Islam
553532010447527936,charliehebdo,@fernandocarnota @LongobardiM @nelsonalcastro @SkyNewsBreak: AFP says gunman who has taken a hostage at kosher supermarket in Paris,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday
552795016725532672,charliehebdo,“@guardian: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/UDgEqcuSHx”,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/gOtSqbwROc
524984794480775168,ottawashooting,"“@cnnbrk: Police now say there were 2 shooting incidents in Ottawa:  at the war memorial, &amp; on Parliament Hill. http://t.co/tmZD7LLvCo”","Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/q98AMohu7T"
500343086988677120,ferguson,Funny. Unfortunately wrestling a cops gun away would have gotten you shot 50 yrs ago &amp; it will get you shot 50 yrs from now. @TheDailyEdge,"Hobby Lobby asks #Ferguson PD for clarification: ""We thought chopping off someone's hand was the maximum penalty for shoplifting"""
500317100704288768,ferguson,@DanteB4u @orangeseahorse @Alasscan_ Someone needs to explain how the cop shot #MichaelBrown &amp; then NEVER called an ambulance?,"@orangeseahorse @Alasscan_ - Even if not innocent, no justification for violating rights, removing due process &amp; execution #Ferguson MURDER!"
500317606717693952,ferguson,@mandiegillmor @itsmeggroll http://t.co/FTm8ioZl22,"@itsmeggroll @zadiaz @TracyMo53321503 @mashable um, they killed themself. #whendumbpeopletweet"
500295061595521024,ferguson,"@TheAnonMessage2 omg stfu already. Did you see the clothes the kid was wearing, looked similar. Agree with you but quit fucking fishing.","Of course, you have to crop have his face. #Ferguson #MikeBrown http://t.co/WfpkBWf6sv"
524930651964051456,ottawashooting,"@CutGovtSpending @BreakingNews @CBCNews @TorontoStar Hardly, dont hear about a school shooting or spree every 5 mins do we?",@BreakingNews @CBCNews @TorontoStar So Canada's strict gun control policies have failed
544452338619256834,sydneysiege,@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 77,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige
500395125802278912,ferguson,@lilfer1234 @andybankertv @FOX2now that's why the police's testimony has been considered law despite it contrasting what EYEWITNESSES said,@SLEEZAVELLI @andybankertv @FOX2now I def did not say that. And even if it was #mikesmith I certainly don't think he deserved to die for it.
580321858014298112,germanwings-crash,@BBCBreaking omg,Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI
544347330166530049,sydneysiege,@el1nor Uber is covering the cost of all rides.,@Uber_Sydney who's paying then?
525068703109758977,ottawashooting,@Telegraph @JamesMoore_org heartbreaking!,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7
500355191645171712,ferguson,"“@ComplexMag: In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/XlV1Wks0o6” @daveyxdave","In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/KzF6Z1l0UK"
524964253418401792,ottawashooting,"@MystiRoz slag the Islamic people then sit back and watch what happens. Bomb Islamic people and watch what happens,",@Gormanghast if we are WAR..!!! who are we against...? whom do u blame..?
500297358966808576,ferguson,"Now police issue pix of ""alleged"" robbery involving Michael Brown in #Ferguson http://t.co/nuQGDN6Acy http://t.co/CwNi9AIFlz via @NBCNews",Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/gr83XTGO1t http://t.co/7V34OtGYcn
580319644013170688,germanwings-crash,“@BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/0RVUOUMD4z”,Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI
553505379079159808,charliehebdo,"@cnni But, you know, it's because they're muslim.  We can't talk about that.  GFY","Suspects in #CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP. http://t.co/bGkMtT3lUF"
525522784748060672,ottawashooting,@kellyoxford @daxshepard1 yes from her newly decorated LA living room. Just like Egypt.,@daxshepard1 @HDMcC THANK YOU.
552827902065385476,charliehebdo,"@HuffPostUK very sad, freedom defenders were killed by weak men that are unable to fight ideas with ideas and don't value lives.","4 #CharlieHebdo cartoonists killed:

- Charb
- Cabu
- Tignous
- Georges Wolinski

#JeSuisCharlie http://t.co/QbaEYog2S2"
525023449262333952,ottawashooting,"@ArmedResearch 

BBC News - Mr Merizier said that the attacker was of ""Arabic appearance"" and had ""long dark hair and a beard"".","#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX"
576323996028952576,putinmissing,@BBCDanielS plus direct info from the 'fields'!,This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour http://t.co/bKfJTSGdca
500378498054500352,ferguson,@rolandsmartin may be prudent to ask clerk if Brown was the one who hit him,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
553487414409564160,charliehebdo,"@FoxNews you are apparently not paying attention.  Sky News is showing GIGN Aircraft in the sky, it's safe to say there is a hostage...",BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.
544280339720728576,sydneysiege,@mscott Any danger of leaving it off for good?? Expats are shut out by the ABC. Missing quality shows.,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.
524956942926880768,ottawashooting,"@newhot899 near, NEAR the Rideau Centre","Ottawa Police report a third shooting at Rideau Centre, no reports of injuries."
553189048052105216,charliehebdo,@juliamacfarlane @petedavo_world Maybe the gunmen were better trained than the getaway driver? #weakestlink,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. #CharlieHebdo"
544518038402252800,sydneysiege,“@9NewsSyd: #BREAKING: Police have confirmed that the #SydneySiege is over. #9News” thank god thank god thank you thank you thank you,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News
552819783675432960,charliehebdo,@DaliaChai @cnnbrk u r better expert.  I doubt but I am not expert.If so than my question why western govts tolerate all those Muslim groups,"@zhuravkov67 @cnnbrk no it was Islamic teaching that freedom of speech is offensive to Islam, but killing is just dandy"
524971804096737280,ottawashooting,@Cdn_Bowhunter @CBCAlerts @CBCNews @JustinTrudeau #Afghanistan is the only country needed help,@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau Liberals sent me and many more Canadian Soldiers to Afghanistan in the first place...
524965532211351552,ottawashooting,"@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin 
very rare. but it has been increasingly likely as we chop away at ment hlth services",@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.
552808637719408641,charliehebdo,@hassanbasmer @cnnbrk islam is not a religion its a brainwashed cult.,"@cnnbrk it was time . Cause no respect for any religion. If talk about Jews . It's anti semite.  If abuse Islam freedom of religion
Deserve"
500323219556298753,ferguson,"@AkaDimiX @140elect Yeah, tell that to the 300 pound 6'4 dude who confronts you versus a 140 pound 5'2 30 yr old.","@DostoevskyShade @140elect 17 is a minor, 18's an adult.  Being big has no relevance."
499385991292280832,ferguson,@clydetheslyde @GrooveSDC They don't want their hillbilly viewers to start thinking that the race war has finally started... yet. #FOXNEWS,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
524956946605309952,ottawashooting,"@BBCBreaking Kindly verify your report of shooting at Rideau Centre Ottawa, Canada. Local reports state otherwise.","Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc"
525022123426086912,ottawashooting,"@ArmedResearch hi, could you point us to the account? I'm a reporter","#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX"
524977773958684673,ottawashooting,"@thejpiga Didn't I say ""FLAKE OFF""",@TweetFreak73 stay classy.... I'm sorry that a tragedy ruined your ability to watch a sporting event.
544382261097820160,sydneysiege,@TroyBramston Source from Ray Hadley shows confirmed same report of gunman claiming there are four packages around Sydney,Reports on @channeltennews #sydneysiege gunman wants #ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.
524981867876212736,ottawashooting,@CBCAlerts @CBCNews,"#RCMP to hold news conference on #Ottawa shootings at 2 pm ET, 11 am PT. Watch live coverage @ http://t.co/kngapKTSCe"
544370346342612992,sydneysiege,"@fredwillie460 @majanahi @princekhattab Problem is the 1,6 billion muslims that are silent abt these acts.",@majanahi @princekhattab  these people are but a tiny minority but sadly contaminate world opinion
524978385660153856,ottawashooting,"@thejpiga So now you judge me for 1 fucking RT with comment, one.  Why don't you look at yourself in the mirror and judge that instead",@TweetFreak73 at least your polite self absorbed person.
524943452786929664,ottawashooting,"“@globeandmail: Attack on Parliament: Soldier shot; gunman on the loose. http://t.co/h61LKMHmrK "" Not a good week to be a Can soldier :-(",Attack on Parliament: Soldier shot; gunman on the loose. Follow our developing story: http://t.co/bo99C9HqJE http://t.co/2FXEYtTl8w
500399820511535104,ferguson,@a_man_in_black @andybankertv @FOX2now @tomman1 dude give it up. It's him. Confirmed.,"@tomman191 @andybankertv @FOX2now Hey everybody, @tomman1 robbed a store. Can they shoot you down? Can I say that after they shoot you down?"
525003648104161281,ottawashooting,"@tdgecas You don't have any evidence that he didn't do any of these things in addition to taking a picture, but you accuse away.",@BigDilbertFan Call 911? Signal for help? Keep an eye out for the rescuers? Simply ask the people if there's anything he can do?
